latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
0.790333,109.790558,342.06,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,292.23,11.63,D,0
0.791008,109.794846,331.25,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,292.48,11.63,D,0
0.792311,109.803154,341.84,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,291.84,3.68,D,0
0.850492,110.173721,332.56,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,293.65,3.33,D,0
0.78599,109.791275,348.66,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,292.04,11.63,D,0
0.787995,109.804008,330.33,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,293.42,3.68,D,0
0.789236,109.811905,351.18,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,295.34,33.04,D,0
0.815679,109.979912,340.37,0.45,0.47,2022-08-11,0536,N,VIIRS,n,1,286.14,6.37,D,0
0.724754,109.460541,342.16,0.49,0.48,2022-08-11,0536,N,VIIRS,n,1,288.31,6.31,D,0
0.804599,109.993271,343.77,0.45,0.47,2022-08-11,0536,N,VIIRS,n,1,291.89,7.2,D,0
0.805234,109.997284,337.57,0.45,0.47,2022-08-11,0536,N,VIIRS,n,1,292.52,8.16,D,0
0.710891,109.430771,334.23,0.49,0.48,2022-08-11,0536,N,VIIRS,n,1,290.61,3.62,D,0
0.716526,109.466202,334.95,0.49,0.48,2022-08-11,0536,N,VIIRS,n,1,291.81,6.09,D,0
0.800941,109.99791,349.38,0.45,0.47,2022-08-11,0536,N,VIIRS,n,1,294.07,8.16,D,0
0.957045,110.985207,353.12,0.38,0.44,2022-08-11,0536,N,VIIRS,n,1,296.4,17.92,D,0
0.933184,110.86013,346.91,0.39,0.44,2022-08-11,0536,N,VIIRS,n,1,289.26,11.19,D,0
0.801911,109.992195,328.39,0.45,0.47,2022-08-11,0536,N,VIIRS,n,1,292.65,3.56,D,0
0.802511,109.99617,352.3,0.45,0.47,2022-08-11,0536,N,VIIRS,n,1,293.15,9.37,D,0
0.803118,110.000206,339.43,0.45,0.47,2022-08-11,0536,N,VIIRS,n,1,293.42,9.37,D,0
0.932582,110.859802,342.17,0.39,0.44,2022-08-11,0536,N,VIIRS,n,1,288.86,8.65,D,0
0.713074,109.432732,339.48,0.49,0.48,2022-08-11,0536,N,VIIRS,n,1,290.2,4.95,D,0
0.718431,109.468231,329.87,0.49,0.48,2022-08-11,0536,N,VIIRS,n,1,291.32,2.68,D,0
0.965061,111.129318,335.48,0.57,0.43,2022-08-11,0536,N,VIIRS,n,1,282.62,4.46,D,0
0.687032,109.381783,340.57,0.49,0.49,2022-08-11,0536,N,VIIRS,n,1,295.05,16.43,D,0
0.699961,109.466721,336.97,0.49,0.48,2022-08-11,0536,N,VIIRS,n,1,293.19,4.16,D,0
0.761285,109.869568,339.83,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,287.69,8.17,D,0
0.961584,111.18663,334.4,0.56,0.43,2022-08-11,0536,N,VIIRS,n,1,286.37,9.5,D,0
0.962346,111.191643,333.24,0.56,0.43,2022-08-11,0536,N,VIIRS,n,1,287.92,9.5,D,0
0.756946,109.870186,340.51,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,287.66,11.2,D,0
0.751976,109.866661,341.07,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,278.02,6.74,D,0
1.072004,111.98951,344.85,0.5,0.41,2022-08-11,0536,N,VIIRS,n,1,296.88,13.77,D,0
0.718955,109.709282,345.07,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,295.96,66.99,D,0
0.719599,109.713478,342.2,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,291.87,13.84,D,0
0.861945,110.641678,329.37,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,294.13,15.33,D,0
0.8625,110.645302,341.24,0.4,0.45,2022-08-11,0536,N,VIIRS,n,1,297.72,38.64,D,0
0.935632,111.122864,338.18,0.57,0.43,2022-08-11,0536,N,VIIRS,n,1,283.6,4.95,D,0
0.94419,111.178772,341.08,0.56,0.43,2022-08-11,0536,N,VIIRS,n,1,289.63,41.16,D,0
0.714581,109.710007,337.2,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,293.27,5.67,D,0
0.89415,110.878914,356.49,0.39,0.44,2022-08-11,0536,N,VIIRS,n,1,292.9,10.21,D,0
0.940225,111.179337,331.26,0.56,0.43,2022-08-11,0536,N,VIIRS,n,1,284.11,3.92,D,0
0.961482,111.370247,338.57,0.55,0.42,2022-08-11,0536,N,VIIRS,n,1,278.58,5.64,D,0
1.093847,112.232246,335.75,0.49,0.4,2022-08-11,0536,N,VIIRS,n,1,285.76,7.93,D,0
0.659696,109.442436,341.55,0.49,0.48,2022-08-11,0536,N,VIIRS,n,1,296.15,15.94,D,0
0.6982,109.691116,329.14,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,292.48,4.25,D,0
0.923656,111.150703,328.05,0.56,0.43,2022-08-11,0536,N,VIIRS,n,1,283.73,3.76,D,0
0.687284,109.649704,345.44,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,293.98,13.82,D,0
0.68791,109.653732,340.68,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,293.17,13.82,D,0
0.963517,111.435318,334.52,0.54,0.42,2022-08-11,0536,N,VIIRS,n,1,284.79,3.79,D,0
0.991714,111.618187,346.31,0.53,0.42,2022-08-11,0536,N,VIIRS,n,1,296.68,8.51,D,0
-0.435359,102.546844,339.78,0.74,0.76,2022-08-11,0536,N,VIIRS,n,1,288.64,8.6,D,0
0.833757,110.649567,340.31,0.4,0.45,2022-08-11,0536,N,VIIRS,n,1,295.37,8.4,D,0
-0.442458,102.547966,329.84,0.74,0.76,2022-08-11,0536,N,VIIRS,n,1,289.03,8.6,D,0
0.940465,111.363747,339.41,0.55,0.43,2022-08-11,0536,N,VIIRS,n,1,283.08,12.22,D,0
0.941184,111.368393,343.22,0.55,0.42,2022-08-11,0536,N,VIIRS,n,1,279.41,12.22,D,0
0.941917,111.373116,334.42,0.55,0.42,2022-08-11,0536,N,VIIRS,n,1,280.64,5.23,D,0
1.078698,112.257027,328.99,0.49,0.4,2022-08-11,0536,N,VIIRS,n,1,293.35,3.98,D,0
0.99239,111.724152,334.53,0.52,0.42,2022-08-11,0536,N,VIIRS,n,1,294.42,10.55,D,0
0.943281,111.43335,333.09,0.54,0.42,2022-08-11,0536,N,VIIRS,n,1,289.55,5.19,D,0
1.017694,111.937294,336.28,0.51,0.41,2022-08-11,0536,N,VIIRS,n,1,284.57,6.71,D,0
0.665022,109.708748,329.57,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,293.06,4.17,D,0
0.665688,109.712975,335.48,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,293.16,5.99,D,0
0.672956,109.759171,352.54,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,281.37,15.78,D,0
0.67361,109.763336,340.72,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,271.92,9.16,D,0
0.932391,111.414665,342.53,0.54,0.42,2022-08-11,0536,N,VIIRS,n,1,289.26,23.41,D,0
0.985991,111.758469,334.63,0.52,0.41,2022-08-11,0536,N,VIIRS,n,1,294.78,14.06,D,0
0.660626,109.709343,340.85,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,294.24,7.52,D,0
0.661295,109.713585,331.42,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,293.66,7.59,D,0
0.66329,109.726234,329.04,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,291.5,5.23,D,0
0.668584,109.759819,340.71,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,278.31,10.59,D,0
0.66924,109.763985,334.98,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,271.9,4.4,D,0
0.931671,111.435585,333.57,0.54,0.42,2022-08-11,0536,N,VIIRS,n,1,289.8,4.5,D,0
0.664209,109.76046,344.2,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,277.31,10.59,D,0
0.664871,109.764641,335.4,0.46,0.47,2022-08-11,0536,N,VIIRS,n,1,270.83,4.4,D,0
0.65185,109.710648,334.02,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,293.64,16.84,D,0
0.652521,109.714882,342.3,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,297.88,50.26,D,0
0.860741,111.060669,345.71,0.57,0.43,2022-08-11,0536,N,VIIRS,n,1,284.04,25.24,D,0
0.640033,109.721046,333.32,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,293.1,2.29,D,0
0.964536,111.771118,332.66,0.52,0.41,2022-08-11,0536,N,VIIRS,n,1,295.53,3.78,D,0
0.876899,111.265907,335.64,0.56,0.43,2022-08-11,0536,N,VIIRS,n,1,278.67,13.35,D,0
0.877691,111.270912,331.68,0.56,0.43,2022-08-11,0536,N,VIIRS,n,1,280.15,8.16,D,0
0.878482,111.275902,338.18,0.56,0.43,2022-08-11,0536,N,VIIRS,n,1,279.88,8.16,D,0
0.917405,111.420105,345.61,0.54,0.42,2022-08-11,0536,N,VIIRS,n,1,292,10.08,D,0
0.859097,111.058456,329.29,0.57,0.43,2022-08-11,0536,N,VIIRS,n,1,285.4,16.14,D,0
0.859869,111.063599,334.01,0.57,0.43,2022-08-11,0536,N,VIIRS,n,1,283.22,14.42,D,0
0.965899,111.769417,332.5,0.52,0.41,2022-08-11,0536,N,VIIRS,n,1,295.47,3.94,D,0
0.652827,109.714355,347.02,0.47,0.48,2022-08-11,0536,N,VIIRS,n,1,297.7,55.11,D,0
-0.439072,102.542343,335.77,0.75,0.77,2022-08-11,0536,N,VIIRS,n,1,288.52,8.65,D,0
-0.438033,102.54924,342.07,0.74,0.76,2022-08-11,0536,N,VIIRS,n,1,289.17,8.65,D,0
0.878571,111.268631,345.86,0.56,0.43,2022-08-11,0536,N,VIIRS,n,1,280.02,10.6,D,0
-0.500179,110.411125,344.02,0.44,0.46,2022-08-11,0536,N,VIIRS,n,1,296.31,21.11,D,0
-0.262248,111.962021,341.01,0.52,0.42,2022-08-11,0536,N,VIIRS,n,1,297.53,6.89,D,0
-0.504439,110.411751,343.53,0.44,0.46,2022-08-11,0536,N,VIIRS,n,1,297.91,9.95,D,0
-0.471515,110.653557,328.76,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.65,3.27,D,0
-0.469201,110.668571,339.03,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.35,7.81,D,0
-0.472214,110.676758,339.91,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.89,5.71,D,0
-0.476416,110.677246,330.53,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,296.09,5.71,D,0
-0.379685,111.302879,330.33,0.38,0.43,2022-08-11,0536,N,VIIRS,n,1,294.44,1.64,D,0
-0.481093,110.647018,367,0.42,0.45,2022-08-11,0536,N,VIIRS,h,1,298.02,45.83,D,0
-0.485304,110.647499,351.64,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,298.8,27.01,D,0
-0.48061,110.67778,337.07,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,296.25,4.84,D,0
-0.380403,111.324722,336.85,0.57,0.43,2022-08-11,0536,N,VIIRS,n,1,291.48,23.55,D,0
-0.489504,110.648056,354.45,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,297.63,27.01,D,0
-0.48891,110.651878,343.13,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,297.33,24.96,D,0
-0.383587,111.330566,332.61,0.57,0.43,2022-08-11,0536,N,VIIRS,n,1,292.33,23.55,D,0
-0.495437,110.637466,339.28,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,296,4.87,D,0
-0.49486,110.641167,339.32,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.66,4.87,D,0
-0.494285,110.644875,349.69,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,296.47,10.34,D,0
-0.493694,110.648666,342.72,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,297.13,10.34,D,0
-0.49015,110.671448,340.65,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,298.02,25.4,D,0
-0.488389,110.682755,340.89,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,297.36,10.8,D,0
-0.479008,110.74305,339.83,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.76,5.91,D,0
-0.49728,110.653152,327.48,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.97,3.33,D,0
-0.494924,110.668266,353.91,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.11,25.4,D,0
-0.494337,110.672028,345.62,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,296.27,25.4,D,0
-0.498522,110.672638,338.95,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,293.99,5.02,D,0
-0.494976,110.695335,335.06,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.51,2.91,D,0
-0.510089,110.625984,338.91,0.42,0.46,2022-08-11,0536,N,VIIRS,n,1,295.28,7.12,D,0
-0.509592,110.629189,337.45,0.42,0.46,2022-08-11,0536,N,VIIRS,n,1,294.13,7.12,D,0
-0.500924,110.684631,347.86,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.54,6.59,D,0
-0.497375,110.707306,349.13,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,298.24,23.05,D,0
-0.497509,110.653214,327.57,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.89,1.88,D,0
-0.495264,110.668358,354.09,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.54,9.5,D,0
-0.494704,110.672134,346.67,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,297.2,9.5,D,0
-0.49889,110.672752,329.72,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,292.56,9.5,D,0
-0.49551,110.695496,331.28,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.6,3.65,D,0
-0.493813,110.706924,348.83,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.41,10.35,D,0
-0.51014,110.625999,339.22,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,294.92,6.17,D,0
-0.509659,110.629204,339.74,0.42,0.46,2022-08-11,0536,N,VIIRS,n,1,294.25,6.17,D,0
-0.501376,110.684776,347.75,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.32,5.35,D,0
-0.497994,110.707497,345.2,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,297.22,12.17,D,0
-0.509496,110.659012,339.26,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.89,2.61,D,0
-0.507254,110.674026,351.91,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,291.42,7.5,D,0
-0.506692,110.677795,334.35,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.54,5.87,D,0
-0.503301,110.700531,357.34,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,296.44,12.48,D,0
0.495926,110.554451,339.82,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.93,4.22,D,0
0.506851,110.760414,337.89,0.4,0.44,2022-08-11,0536,N,VIIRS,n,1,292.33,4.88,D,0
0.480735,110.674202,340.2,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,294.27,3.49,D,0
0.473672,110.682892,339.19,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,294.97,22,D,0
0.474255,110.6866,334.64,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,292.22,22,D,0
0.468975,110.67984,337.93,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,295.65,21.4,D,0
0.469559,110.683533,356.43,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,299.75,22,D,0
0.836792,113.049728,341.09,0.45,0.39,2022-08-11,0536,N,VIIRS,n,1,297.43,6.3,D,3
0.8343,113.049683,332.65,0.45,0.39,2022-08-11,0536,N,VIIRS,n,1,298.28,5.72,D,3
0.475243,110.682991,341.67,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,293.54,32.12,D,0
0.470573,110.679947,335.25,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,295.87,20.27,D,0
0.471129,110.683655,367,0.41,0.45,2022-08-11,0536,N,VIIRS,h,1,298.88,32.12,D,0
0.46645,110.68055,330.11,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,293.51,4.34,D,0
0.824206,113.055298,346.37,0.45,0.39,2022-08-11,0536,N,VIIRS,n,1,299.09,7.14,D,0
-0.462162,104.543564,336.73,0.55,0.68,2022-08-11,0536,N,VIIRS,n,1,290.12,4.06,D,0
0.457645,110.678062,346.2,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,295.75,12.38,D,0
0.472012,110.773132,332.92,0.4,0.44,2022-08-11,0536,N,VIIRS,n,1,293.93,1.59,D,0
0.429803,110.521996,343.33,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.76,11.44,D,0
0.438392,110.578735,328.03,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,294.29,4.49,D,0
0.418178,110.473457,340,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.72,12.88,D,0
0.437202,110.5989,339.14,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,296.03,7.97,D,0
0.437746,110.602486,335.91,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,294.4,7.97,D,0
0.42769,110.592094,334.62,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,293.72,2.36,D,0
0.434796,110.666473,339.07,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,294.59,3.5,D,0
0.40538,110.529518,335.02,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,293.91,3.75,D,0
0.446092,110.795372,330.12,0.4,0.44,2022-08-11,0536,N,VIIRS,n,1,295.13,5.16,D,0
0.371983,110.339722,340.8,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,292.18,7.47,D,0
0.375474,110.362457,341.41,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,295.73,17.59,D,0
0.41899,110.645981,335.88,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,297.01,13.48,D,0
0.419562,110.649712,340.84,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,294.3,13.48,D,0
0.422408,110.668266,327.96,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,293.25,2.11,D,0
0.3689,110.347748,339.89,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,295.08,4.27,D,0
0.420544,110.683601,342.71,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,298.32,12.17,D,0
0.385334,110.482399,340.52,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.49,16.36,D,0
0.415282,110.676819,332.94,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,293.78,21.11,D,0
0.409451,110.666374,342.15,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,294.69,18.72,D,0
0.411158,110.677429,341.97,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,298.38,21.11,D,0
0.411727,110.681122,330.04,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,293.88,21.11,D,0
0.412295,110.684807,340.36,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,299.92,49.84,D,0
0.356818,110.353371,342.5,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,295.84,20.19,D,0
0.407035,110.678062,355.93,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,295.22,13.57,D,0
0.408178,110.685448,341.06,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,296.32,4.76,D,0
0.427859,110.812782,349.16,0.4,0.44,2022-08-11,0536,N,VIIRS,n,1,296.17,16.65,D,0
0.384479,110.559692,351.18,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.17,14.58,D,0
0.402337,110.674973,336.33,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,295.03,4.51,D,0
0.348371,110.354568,208,0.43,0.46,2022-08-11,0536,N,VIIRS,l,1,309.73,102.71,D,0
0.347174,110.346863,342.44,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,289.64,22.18,D,0
0.347772,110.350708,337.19,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,288.95,22.18,D,0
0.348973,110.358437,344.81,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,289.59,102.71,D,0
0.357945,110.416206,329.96,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,291.92,3.46,D,0
0.384953,110.590157,332.57,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,293.68,7.83,D,0
0.342949,110.347466,350.74,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,294.15,22.18,D,0
0.343549,110.351326,353.11,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,291.04,22.18,D,0
0.35255,110.409164,354.29,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,294.75,24.56,D,0
0.357924,110.443695,341.5,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.3,10.5,D,0
0.358521,110.447533,339.43,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.25,25.17,D,0
0.35911,110.451317,344.22,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.6,25.17,D,0
0.363242,110.477875,339.82,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.55,5.02,D,0
0.372643,110.538307,345.58,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.25,5.77,D,0
0.381385,110.594521,343.63,0.41,0.45,2022-08-11,0536,N,VIIRS,n,1,295.7,7.83,D,0
0.408321,110.767776,349.39,0.4,0.44,2022-08-11,0536,N,VIIRS,n,1,295.6,8.81,D,0
0.348346,110.409775,350.02,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,296.95,16.51,D,0
0.354336,110.448196,341.61,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.56,11.29,D,0
0.354927,110.451988,342.3,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,296.47,11.29,D,0
0.36019,110.513153,334.35,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,293.94,4.24,D,0
0.335122,110.380257,342.04,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,291.72,9.18,D,0
0.350699,110.479782,331.69,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,293.93,11.74,D,0
0.35484,110.506248,343.37,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.57,13.5,D,0
0.35543,110.510017,340.68,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.89,9.05,D,0
0.363081,110.558937,355.55,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,293.1,18.35,D,0
0.364254,110.566429,340.93,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.09,16.08,D,0
0.290845,110.125534,333.06,0.45,0.47,2022-08-11,0536,N,VIIRS,n,1,288.17,14.45,D,0
0.291509,110.129761,341.54,0.45,0.47,2022-08-11,0536,N,VIIRS,n,1,293.72,26.96,D,0
0.330908,110.380867,356.76,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,295.37,9.18,D,0
0.346521,110.480431,327.81,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.24,11.74,D,0
0.347707,110.487999,342.02,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,299.09,43.12,D,0
0.355388,110.53701,341.41,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,296.64,18.32,D,0
0.359509,110.563301,352.78,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.81,16.08,D,0
0.388502,110.748375,351.37,0.4,0.45,2022-08-11,0536,N,VIIRS,n,1,294.96,20.25,D,0
0.338147,110.454376,340.22,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.96,10.84,D,0
0.347676,110.515053,328.8,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.24,3.55,D,0
0.355353,110.563942,343.16,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,300.21,51.81,D,0
0.384387,110.748932,351.43,0.4,0.45,2022-08-11,0536,N,VIIRS,n,1,296.58,8.42,D,0
0.344694,110.523239,342.84,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.75,5.91,D,0
-0.516543,110.640503,330.91,0.42,0.46,2022-08-11,0536,N,VIIRS,n,1,295.86,3.08,D,0
-0.511429,110.674713,341.96,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.62,4.41,D,0
-0.510863,110.678505,338.06,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,296.35,58.07,D,0
-0.510294,110.682312,339.53,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,304.17,58.07,D,0
-0.51731,110.664017,330.59,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.09,2.23,D,0
-0.444706,111.148628,330.16,0.39,0.44,2022-08-11,0536,N,VIIRS,n,1,294,3.04,D,0
-0.52549,110.638023,343.02,0.42,0.46,2022-08-11,0536,N,VIIRS,n,1,295.87,4.49,D,0
-0.521501,110.664619,338.31,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.6,11.79,D,0
-0.520927,110.668442,343.43,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,297.84,11.79,D,0
-0.520355,110.672249,338.96,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,296.19,4.67,D,0
-0.395093,111.506485,338.73,0.56,0.43,2022-08-11,0536,N,VIIRS,n,1,301.15,109.75,D,0
-0.394337,111.511513,338.41,0.56,0.43,2022-08-11,0536,N,VIIRS,n,1,292.38,35.97,D,0
-0.529675,110.638733,331.62,0.42,0.46,2022-08-11,0536,N,VIIRS,n,1,295.88,4.49,D,0
-0.531769,110.681686,333.48,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.57,4.19,D,0
-0.531201,110.685448,337.21,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,294.57,4.19,D,0
-0.542809,110.636978,338.26,0.42,0.46,2022-08-11,0536,N,VIIRS,n,1,294.95,4.46,D,0
-0.539413,110.659424,352.55,0.42,0.45,2022-08-11,0536,N,VIIRS,n,1,295.64,11.46,D,0
-0.549971,110.618027,331.05,0.43,0.46,2022-08-11,0536,N,VIIRS,n,1,295.5,3.11,D,0
-0.404964,111.574768,329.41,0.55,0.43,2022-08-11,0536,N,VIIRS,n,1,291.6,5.02,D,0
-0.441191,111.362717,337.23,0.57,0.43,2022-08-11,0536,N,VIIRS,n,1,291.99,9.45,D,0
-0.55574,111.658264,335.18,0.55,0.43,2022-08-11,0536,N,VIIRS,n,1,285.08,6.34,D,0
-0.554982,111.663399,353.15,0.55,0.43,2022-08-11,0536,N,VIIRS,n,1,281.77,18.49,D,0
-0.463946,112.304184,347.89,0.5,0.41,2022-08-11,0536,N,VIIRS,n,1,296.71,11.54,D,0
-0.47731,112.292107,334.06,0.51,0.41,2022-08-11,0536,N,VIIRS,n,1,296.55,5,D,0
-0.48555,112.288589,327.79,0.51,0.41,2022-08-11,0536,N,VIIRS,n,1,293.35,2.51,D,0
-0.609607,111.620605,351.27,0.55,0.43,2022-08-11,0536,N,VIIRS,n,1,284.43,32.86,D,0
-0.508858,112.338562,336.94,0.5,0.41,2022-08-11,0536,N,VIIRS,n,1,297.38,5.33,D,0
-0.646709,111.45578,332.35,0.57,0.43,2022-08-11,0536,N,VIIRS,n,1,291.18,9.78,D,0
-0.516041,112.316597,343.96,0.5,0.41,2022-08-11,0536,N,VIIRS,n,1,295.18,7.96,D,0
-0.66256,111.431961,330.79,0.57,0.43,2022-08-11,0536,N,VIIRS,n,1,293,4.51,D,0
